Well name,Stage,Interval top MD [m],Interval Base MD [m],Break Down Pressure [Kpa],ISIP,Total fluid pumped [m^3],Prop in formation [tonne],Avg pressure [Kpa],Inject rate avg [m^3/min],Proppant type 1 Format: [ Local sand 50/140 ],Proppant type 2 [ Local sand 40/70 ],Proppant type 3 [ Local sand 40/70 ],# of Clusters,TVT Ranges
Aleksandra_W_K,11,"3,341.66","3,443.96","44,420","30,500",336.55,61.07,"40,770",6,Sand 50/140 ,Ottawa Sand 40/70,,1,1.04
Aleksandra_W_K,12,"3,241.40","3,341.66","48,650","30,500",322.38,61.16,"46,870",6,Sand 50/140 ,Ottawa Sand 40/70,,1,1.511
Aleksandra_W_K,13,"3,143.78","3,241.40","41,460","30,500",343.52,61.01,"42,970",5.98,Sand 50/140 ,Ottawa Sand 40/70,,1,0.339
Aleksandra_W_K,14,"3,055.87","3,143.78","50,030","30,500",313.7,61.01,"45,700",6,Sand 50/140 ,Ottawa Sand 40/70,,1,1.936
Aleksandra_W_K,15,"2,967.78","3,055.87","55,800","30,500",293.4,61.02,"47,000",6,Sand 50/140 ,Ottawa Sand 40/70,,1,2.071
Aleksandra_W_K,16,"2,867.63","2,967.78","50,800","30,500",306.4,60.94,"45,700",6,Sand 50/140 ,Ottawa Sand 40/70,,1,1.721
Aleksandra_W_K,17,"2,779.91","2,867.63","51,800","30,500",297.1,61.2,"44,700",6,Sand 50/140 ,Ottawa Sand 40/70,,1,4.639
Aleksandra_W_K,18,"2,678.18","2,779.91","46,500","30,500",307.2,61.05,"45,600",6,Sand 50/140 ,Ottawa Sand 40/70,,1,3.648
Aleksandra_W_K,19,"2,590.17","2,678.18","45,200","30,500",325.9,61.01,"44,200",6,Sand 50/140 ,Ottawa Sand 40/70,,1,0.068
Aleksandra_W_K,20,"2,489.82","2,590.17","44,800","30,500",322.9,61.01,"45,000",6,Sand 50/140 ,Ottawa Sand 40/70,,1,0.545
IgorU_E_C,1,"4,681.00","4,682.20","33,000",,517.8,61.5,"49,200",5,Sand 50/140,Ottawa Sand 40/70,Sb Excel 20/40,2,0.001
IgorU_E_C,2,"4,440.00","4,590.30","45,800",,651.80,124.1,"55,500",6.1,Sand 50/140,Ottawa Sand 40/70,Sb Excel 20/40,4,0.076
IgorU_E_C,3,"4,240.00","4,390.30","58,700",,630.8,124,"57,100",5.4,Sand 50/140,Ottawa Sand 40/70,Sb Excel 20/40,4,2.835
IgorU_E_C,4,"4,040.00","4,190.30","44,400",,606.8,124,"54,500",6.4,Sand 50/140,Ottawa Sand 40/70,Sb Excel 20/40,4,3.66
IgorU_E_C,5,"3,840.00","3,990.30","60,000",,886.00,124.4,"53,500",5.4,Sand 50/140,Ottawa Sand 40/70,Sb Excel 20/40,4,1.496
IgorU_E_C,6,"3,640.00","3,790.30","60,800",,621,124,"56,000",5.2,Sand 50/140,Ottawa Sand 40/70,Sb Excel 20/40,4,0.892
IgorU_E_C,7,"3,440.00","3,590.30","62,200",,604,124,"54,100",5.9,Sand 50/140,Ottawa Sand 40/70,Sb Excel 20/40,4,1.049
IgorU_E_C,8,"3,190.00","3,390.25","62,100",,735.8,155.7,"57,500",5.4,Sand 50/140,Ottawa Sand 40/70,Sb Excel 20/40,5,3.135
IgorU_E_C,9,"2,940.00","3,140.25","61,200",,719,155.5,"57,000",5.5,Sand 50/140,Ottawa Sand 40/70,Sb Excel 20/40,5,0.377
IgorU_E_C,10,"2,690.00","2,890.25","60,100",,697.8,155.7,"54,700",6.3,Sand 50/140,Ottawa Sand 40/70,Sb Excel 20/40,5,2.944
IgorU_E_C,11,"2,440.00","2,640.25","62,200",,677.9,155.4,"52,400",8.45,Sand 50/140,Ottawa Sand 40/70,Sb Excel 20/40,5,68.732
IgorU_W_F,1,"4,720.00","4,721.00","62,000",,382,34.8,"45,000",5.3,,,,1,0.003
IgorU_W_F,2,"4,500.00","4,650.16","56,000",,644.70,77.3,"44,200",4.5,,,,4,0.267
IgorU_W_F,3,"4,250.00","4,450.16","63,100",,674.7,95,"52,700",5.5,,,,5,0.028
IgorU_W_F,4,"4,000.00","4,200.16","55,500",,688.9,97.12,"50,700",5.9,,,,5,1.487
IgorU_W_F,5,"3,750.00","3,950.16","61,500",,632.00,93.7,"53,800",4.8,,,,5,1.857
IgorU_W_F,6,"3,500.00","3,700.16","61,680",,628.2,93.5,"49,200",5.9,,,,5,0.531
IgorU_W_F,7,"3,250.00","3,450.16","54,000",,636,92.2,"47,500",4.8,,,,5,0.776
IgorU_W_F,8,"3,000.00","3,200.16","60,400",,633.4,96.78,"51,960",4.6,,,,5,1.225
IgorU_W_F,9,"2,750.00","2,950.16","47,100",,625.8,93.4,"45,900",5.7,,,,5,1.704
IgorU_W_F,10,"2,500.00","2,700.16","49,500",,608.3,95.5,"43,300",6,,,,5,15.843
IgorU_W_F,11,"2,250.00","2,450.16","58,300",,605.6,93.9,"47,300",6,,,,5, nan
IgorU_W_G,1,"4,780.73","4,785.08","62,500",,487,35.2,"52,400",4.1,,,,4,0.018
IgorU_W_G,2,"4,530.00","4,680.16","55,900",,602,77.5,"42,000",4.4,,,,4,0.428
IgorU_W_G,3,"4,330.00","4,480.16","59,000",,561.80,,"40,200",4.7,,,,4,2.473
IgorU_W_G,4,"4,130.00","4,280.16","61,550",,617.6,78.95,"37,300",5.95,,,,5,0.328
IgorU_W_G,5,"3,880.00","4,080.16","60,000",,637,94.5,"47,300",5.3,,,,5,1.725
IgorU_W_G,6,"3,630.00","3,830.16","62,870",,626.00,97.9,"47,000",5.1,,,,5,0.383
IgorU_W_G,7,"3,380.00","3,580.16","57,600",,645.9,94.5,"36,500",5.9,,,,5,3.395
IgorU_W_G,8,"3,130.00","3,330.16","63,000",,630.5,94.7,"51,100",5.0,,,,5,1.897
IgorU_W_G,9,"2,880.00","3,080.16","59,800",,604.9,93.3,"39,600",6,,,,5,1.337
IgorU_W_G,10,"2,630.00","2,830.16","40,200",,627.9,100.4,"36,100",6,,,,5,1.293
IgorU_W_G,11,"2,380.00","2,580.16","49,500",,641.3,100.7,"46,170",5.9,,,,5,72.863
IgorU_W_K,1,"4,860.00","4,861.00","31,900",,499.8,61.1,"40,500",6,Sand 50/140,Ottawa Sand 40/70,Sb Excel 20/40,1,0.011
IgorU_W_K,2,"4,610.00","4,760.35","44,400",,657.2,124.23,"53,800",8.4,Sand 50/140,Ottawa Sand 40/70,Sb Excel 20/40,4,0.668
IgorU_W_K,3,"4,410.00","4,560.30","55,200",,628.90,124.7,"47,200",9.3,Sand 50/140,Ottawa Sand 40/70,Sb Excel 20/40,4,0.217
IgorU_W_K,4,"4,210.00","4,360.30","60,100",,669.7,124.3,"53,500",8,Sand 50/140,Ottawa Sand 40/70,Sb Excel 20/40,4,0.606
IgorU_W_K,5,"4,010.00","4,160.30","60,100",,764.8,117.4,"53,400",7.9,Sand 50/140,Ottawa Sand 40/70,Sb Excel 20/40,4,6.329
IgorU_W_K,6,"3,810.00","3,960.30","54,200",,600.90,124.1,"50,700",8.4,Sand 50/140,Ottawa Sand 40/70,Sb Excel 20/40,4,3.941
IgorU_W_K,7,"3,610.00","3,760.30","46,000",,608.1,124.2,"47,700",9.3,Sand 50/140,Ottawa Sand 40/70,Sb Excel 20/40,4,4.061
IgorU_W_K,8,"3,360.00","3,560.30","53,800",,683.9,155.1,"54,400",7.1,Sand 50/140,Ottawa Sand 40/70,Sb Excel 20/40,5,2.175
IgorU_W_K,9,"3,110.00","3,310.25","57,300",,663.5,155.5,"52,500",11,Sand 50/140,Ottawa Sand 40/70,Sb Excel 20/40,5,0.018
IgorU_W_K,10,"2,860.00","3,060.25","47,100",,716.3,156.3,"51,600",9.7,Sand 50/140,Ottawa Sand 40/70,Sb Excel 20/40,5,4.196
IgorU_W_K,11,"2,610.00","2,810.25","60,800",,659.3,155.4,"53,800",8.5,Sand 50/140,Ottawa Sand 40/70,Sb Excel 20/40,5,12.649
Daniel_E_P,1,"4,219.00","4,319.25","48,800",,685,93,"27,000",6.9,Sand 50/140,Sand 40/70,Sb excel 20/40,3,0.424
Daniel_E_P,2,"4,019.00","4,169.15","55,400",,717.2,124.8,"26,100",6.1,Sand 50/140,Sand 40/70,Sb excel 20/40,4,5.464
Daniel_E_P,3,"3,819.00","3,969.15","60,500",,684.20,124,"27,100",6.5,Sand 50/140,Sand 40/70,Sb excel 20/40,4,2.757
Daniel_E_P,4,"3,619.00","3,767.15","62,300",,768.6,124.75,"26,800",6.9,Sand 50/140,Sand 40/70,Sb excel 20/40,4,0.471
Daniel_E_P,5,"3,419.00","3,569.15","61,200",,751.8,124.24,"26,700",6,Sand 50/140,Sand 40/70,Sb excel 20/40,4,0.212
Daniel_E_P,6,"3,219.00","3,368.15","59,000",,657.00,124,"25,900",5.7,Sand 50/140,Sand 40/70,Sb excel 20/40,4,0.09
Daniel_E_P,7,"3,019.00","3,169.15","61,000",,673.8,124.5,"26,500",7,Sand 50/140,Sand 40/70,Sb excel 20/40,4,1.274
Daniel_E_P,8,"2,819.00","2,969.15","61,800",,647.4,124.39,"29,400",6.7,Sand 50/140,Sand 40/70,Sb excel 20/40,4,8.646
Daniel_E_P,9,"2,569.00","2,769.15","48,400",,703.6,155.3,"25,600",9.3,Sand 50/140,Sand 40/70,Sb excel 20/40,5,79.557
Andrei_E_,1,"3,724.17","3,725.42","63,000",,478.75,38.16,"49,400",4.4,Sand 50/140, Ottawa Sand 40/70,CRC Premium 20/40,1,0.001
Andrei_E_,2,"3,665.46","3,666.71","57,700",,449.4,38,"51,030",4.68,Sand 50/140, Ottawa Sand 40/70,CRC Premium 20/40,1,0.033
Andrei_E_,3,"3,608.90","3,610.15","64,950",,390.45,38,"53,020",4.85,Sand 50/140, Ottawa Sand 40/70,CRC Premium 20/40,1,0.017
Andrei_E_,4,"3,550.68","3,551.93","64,100",,391.2,38,"52,800",5.02,Sand 50/140, Ottawa Sand 40/70,CRC Premium 20/40,1,0.013
Andrei_E_,5,"3,478.03","3,479.28","55,200",,347.4,38,"54,200",4.77,Sand 50/140, Ottawa Sand 40/70,CRC Premium 20/40,1,0.014
Andrei_E_,6,"3,420.20","3,421.45","57,900",,298.00,38,"54,380",4.79,Sand 50/140, Ottawa Sand 40/70,CRC Premium 20/40,1,0.019
Andrei_E_,7,"3,363.16","3,364.41","55,230",,328.9,38,"54,300",4.88,Sand 50/140, Ottawa Sand 40/70,CRC Premium 20/40,1,0.033
Andrei_E_,8,"3,291.12","3,292.37","49,500",,268.9,38,"51,000",4.6,Sand 50/140, Ottawa Sand 40/70,CRC Premium 20/40,1,0.028
Andrei_E_,9,"3,232.58","3,233.83","55,300",,290.8,38,"52,400",4.8,Sand 50/140, Ottawa Sand 40/70,CRC Premium 20/40,1,0.011
Andrei_E_,10,"3,174.07","3,175.32","59,000",,294.4,36,"51,200",4.9,Sand 50/140, Ottawa Sand 40/70,CRC Premium 20/40,1,0.017
Andrei_E_,11,"3,115.97","3,117.22","44,100",,305.3,38,"52,700",5,Sand 50/140, Ottawa Sand 40/70,CRC Premium 20/40,1,0.009
Andrei_E_,12,"3,057.36","3,058.61","45,100",,285.6,40,"52,000",5,Sand 50/140, Ottawa Sand 40/70,CRC Premium 20/40,1,0.019
Andrei_E_,13,"2,986.32","2,987.57","50,300",,299.7,38,"50,800",5.06,Sand 50/140, Ottawa Sand 40/70,CRC Premium 20/40,1,0.024
Andrei_E_,14,"2,928.36","2,929.61","57,700",,285.9,38,"53,030",5.67,Sand 50/140, Ottawa Sand 40/70,CRC Premium 20/40,1,0.002
Andrei_E_,15,"2,870.58","2,871.83","55,770",,272.5,38,"53,700",5.7,Sand 50/140, Ottawa Sand 40/70,CRC Premium 20/40,1,0.008
Andrei_E_,16,"2,813.97","2,815.22","58,500",,279.17,38,"55,600",5.9,Sand 50/140, Ottawa Sand 40/70,CRC Premium 20/40,1,0.02
Andrei_E_,17,"2,740.99","2,742.24","62,300",,256.23,38,"53,800",5.8,Sand 50/140, Ottawa Sand 40/70,CRC Premium 20/40,1,0.018
Andrei_E_,18,"2,682.46","2,683.71","64,200",,252.3,38,"54,670",6,Sand 50/140, Ottawa Sand 40/70,CRC Premium 20/40,1,0.026
Andrei_E_,19,"2,625.33","2,626.58","55,520",,296.2,38,"52,570",5.99,Sand 50/140, Ottawa Sand 40/70,CRC Premium 20/40,1,0.027
Andrei_E_,20,"2,566.99","2,568.24","56,630",,281.75,38,"51,340",6,Sand 50/140, Ottawa Sand 40/70,CRC Premium 20/40,1,0.08
Andrei_E_A,1,"3,913.85","3,973.95","39,400",,404.9,31,"55,100",4.8, Sand 50/140,Ottawa Sand 40/70,Sb Excel 20/40,1,0.417
Andrei_E_A,2,"3,825.52","3,912.62","52,000",,378.5,26,"57,400",4.6, Sand 50/140,Ottawa Sand 40/70,Sb Excel 20/40,1,0.109
Andrei_E_A,3,"3,723.87","3,824.29","51,200",,726.90,59,"55,550",4.86, Sand 50/140,Ottawa Sand 40/70,Sb Excel 20/40,1,0.048
Andrei_E_A,4,"3,635.52","3,722.64","49,850",,502.3,31,"51,100",3.9, Sand 50/140,Ottawa Sand 40/70,Sb Excel 20/40,1,0.292
Andrei_E_A,5,"3,535.41","3,634.29",,,422.5,26,"53,450",4.05, Sand 50/140,Ottawa Sand 40/70,Sb Excel 20/40,1,0.011
Andrei_E_A,6,"3,433.15","3,534.18","55,300",,466.60,21.01,"52,200",4, Sand 50/140,Ottawa Sand 40/70,Sb Excel 20/40,1,0.045
Andrei_E_A,7,"3,330.94","3,431.92","57,600",,422,15.96,"53,700",3.3, Sand 50/140,Ottawa Sand 40/70,Sb Excel 20/40,1,0.357
Andrei_E_A,8,"3,243.54","3,329.71","51,300",,635.3,29,"56,300",4.3, Sand 50/140,Ottawa Sand 40/70,Sb Excel 20/40,1,1.58
Andrei_E_A,9,"3,141.09","3,242.31","58,500",,785.9,63.03,"56,000",4.8, Sand 50/140,Ottawa Sand 40/70,Sb Excel 20/40,1,0.259
Andrei_E_A,10,"3,054.25","3,139.86","59,400",,628.5,60.95,"56,000",4.7, Sand 50/140,Ottawa Sand 40/70,Sb Excel 20/40,1,0.209
Andrei_E_A,11,"2,952.15","3,053.02","54,000",,"1,003.00",61,"57,170",4.34, Sand 50/140,Ottawa Sand 40/70,Sb Excel 20/40,1,0.158
Andrei_E_A,12,"2,850.01","2,950.92","53,120",,"1,040.15",61,"57,090",4.87, Sand 50/140,Ottawa Sand 40/70,Sb Excel 20/40,1,1.186
Andrei_E_B,1,"3,734.02","3,735.27","57,380","26,400",494.6,38.04,"57,530",4.53, Sand 50/140,Ottawa Sand 40/70 ,CRC Premium 20/40,1,0.003
Andrei_E_B,2,"3,677.13","3,678.38","57,190","26,400",449.83,38.31,"56,990",4.62, Sand 50/140,Ottawa Sand 40/70 ,CRC Premium 20/40,1,0.008
Andrei_E_B,3,"3,620.66","3,621.91","61,590","26,400",345.05,38,"56,790",4.62, Sand 50/140,Ottawa Sand 40/70 ,CRC Premium 20/40,1,0.005
Andrei_E_B,4,"3,561.98","3,563.23","52,190","26,400",333.02,37.93,"56,540",4.6, Sand 50/140,Ottawa Sand 40/70 ,CRC Premium 20/40,1,0.001
Andrei_E_B,5,"3,490.90","3,492.15","55,430","26,400",304.2,37.96,"56,520",4.66, Sand 50/140,Ottawa Sand 40/70 ,CRC Premium 20/40,1,0.001
Andrei_E_B,6,"3,432.29","3,433.54","57,010","26,400",316.18,38,"56,740",4.83, Sand 50/140,Ottawa Sand 40/70 ,CRC Premium 20/40,1,0.012
Andrei_E_B,7,"3,374.25","3,375.50","53,910","26,400",300.93,38.1,"55,850",4.49, Sand 50/140,Ottawa Sand 40/70 ,CRC Premium 20/40,1,0.06
Andrei_E_B,8,"3,316.59","3,317.84","56,330","26,400",296.08,38,"56,940",4.3, Sand 50/140,Ottawa Sand 40/70 ,CRC Premium 20/40,1,0.029
Andrei_E_B,9,"3,258.74","3,259.99","56,050","26,400",315.73,38,"55,860",4.66, Sand 50/140,Ottawa Sand 40/70 ,CRC Premium 20/40,1,0.01
Andrei_E_B,10,"3,200.92","3,202.17","52,310","26,400",322.09,38,"54,560",4.72, Sand 50/140,Ottawa Sand 40/70 ,CRC Premium 20/40,1,0.001
Andrei_E_B,11,"3,142.52","3,143.77","56,420","26,400",290.59,38,"57,850",4.83, Sand 50/140,Ottawa Sand 40/70 ,CRC Premium 20/40,1,0.003
Andrei_E_B,12,"3,086.00","3,087.25","55,910","26,400",315.45,38,"58,210",4.64, Sand 50/140,Ottawa Sand 40/70 ,CRC Premium 20/40,1,0.027
Andrei_E_B,13,"3,016.50","3,017.75","57,340","26,400",277.11,38,"57,220",4.55, Sand 50/140,Ottawa Sand 40/70 ,CRC Premium 20/40,1,0.004
Andrei_E_B,14,"2,958.11","2,959.36","48,780","26,400",304.99,38.1,"55,130",4.44, Sand 50/140,Ottawa Sand 40/70 ,CRC Premium 20/40,1,0.002
Andrei_E_B,15,"2,899.46","2,900.71","55,790","26,400",308,38,"55,610",4.75, Sand 50/140,Ottawa Sand 40/70 ,CRC Premium 20/40,1,0.006
Andrei_E_B,16,"2,840.82","2,842.07","65,500","26,400",282.06,37.59,"54,610",4.72, Sand 50/140,Ottawa Sand 40/70 ,CRC Premium 20/40,1,0.018
Andrei_E_B,17,"2,782.16","2,783.41","59,780","26,400",268.07,38,"55,650",4.94, Sand 50/140,Ottawa Sand 40/70 ,CRC Premium 20/40,1,0.001
Andrei_E_B,18,"2,723.51","2,724.76","56,290","26,400",299.04,38,"54,540",5.21, Sand 50/140,Ottawa Sand 40/70 ,CRC Premium 20/40,1,0.012
Andrei_E_B,19,"2,665.12","2,666.37","56,610","26,400",291.41,38,"54,530",4.61, Sand 50/140,Ottawa Sand 40/70 ,CRC Premium 20/40,1,0.017
Andrei_E_B,20,"2,606.45","2,607.70","50,340","26,400",322.86,37.99,"53,120",5.04, Sand 50/140,Ottawa Sand 40/70 ,CRC Premium 20/40,1,0.145
Andrei_E_C,1,"3,921.74","3,922.99","57,850","27,940",487.9,37.98,"56,130",4.21,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.021
Andrei_E_C,2,"3,863.80","3,865.05","58,410","27,940",445.66,37.99,"56,350",4.25,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.003
Andrei_E_C,3,"3,805.78","3,807.03","57,230","27,940",496.95,38,"56,560",4.62,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.001
Andrei_E_C,4,"3,747.63","3,748.88","45,740","27,940",359.85,37.97,"57,010",4.46,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.002
Andrei_E_C,5,"3,675.18","3,676.43","58,450","27,940",319.92,38,"56,890",4.14,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.002
Andrei_E_C,6,"3,616.39","3,617.64","55,480","27,940",354.73,37.96,"56,710",4.59,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.003
Andrei_E_C,7,"3,557.84","3,559.09","57,580","27,940",335.87,38.01,"56,550",4.41,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.013
Andrei_E_C,8,"3,485.56","3,486.81","61,730","27,940",273.13,38.01,"57,570",4.5,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.012
Andrei_E_C,9,"3,426.95","3,428.20","64,090","27,940",319.4,38,"57,760",4.32,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.01
Andrei_E_C,10,"3,368.26","3,369.51","58,920","27,940",321.74,37.34,"56,690",4.17,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.034
Andrei_E_C,11,"3,309.70","3,310.95","66,620","27,940",311.08,36.9,"54,900",4.04,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.005
Andrei_E_C,12,"3,251.23","3,252.48","65,440","27,940",308.21,38.08,"54,210",4.28,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.006
Andrei_E_C,13,"3,178.50","3,179.75","65,340","27,940",280.58,37.91,"55,380",4.22,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.001
Andrei_E_C,14,"3,120.75","3,122.00","56,970","27,940",307.81,38,"55,370",4.38,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.005
Andrei_E_C,15,"3,062.57","3,063.82","57,580","27,940",289.84,38.97,"54,780",4.43,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.004
Andrei_E_C,16,"3,004.00","3,005.25","54,970","27,940",333.61,38.11,"54,950",4.46,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.011
Andrei_E_C,17,"2,931.16","2,932.41","55,610","27,940",299.91,37.98,"55,120",4.73,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.028
Andrei_E_C,18,"2,872.62","2,873.87","56,760","27,940",302.66,37.98,"56,060",4.55,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.053
Andrei_E_C,19,"2,814.06","2,815.31","55,760","27,940",295.45,38.08,"55,480",4.87,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.047
Andrei_E_C,20,"2,756.64","2,757.89","57,960","27,940",299.54,38,"55,920",4.73,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.018
Andrei_E_D,1,"3,724.08","3,725.33","55,910","25,890",525.1,38.06,"55,190",4.96,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.017
Andrei_E_D,2,"3,666.00","3,667.25","55,620","25,890",494.14,38,"55,300",4.82,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.008
Andrei_E_D,3,"3,608.57","3,609.82","52,400","25,890",449.08,38.15,"57,370",4.99,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.007
Andrei_E_D,4,"3,550.09","3,551.34","64,580","25,890",343.21,38.37,"57,670",4.44,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.002
Andrei_E_D,5,"3,477.41","3,478.66","60,920","25,890",348.01,38,"57,760",5.04,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.017
Andrei_E_D,6,"3,419.47","3,420.72","58,520","25,890",300.35,38.01,"57,700",4.45,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.051
Andrei_E_D,7,"3,361.68","3,362.93","56,730","25,890",434.67,38,"58,090",4.75,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.039
Andrei_E_D,8,"3,288.91","3,290.16","61,790","25,890",373.58,38,"57,060",4.7,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.017
Andrei_E_D,9,"3,231.03","3,232.28","57,280","25,890",392.27,37.91,"57,050",4.81,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.017
Andrei_E_D,10,"3,172.39","3,173.64","59,030","25,890",348.91,37.98,"57,200",4.63,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.068
Andrei_E_D,11,"3,115.56","3,116.81","58,020","25,890",331.79,38,"56,990",4.92,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.013
Andrei_E_D,12,"3,058.18","3,059.43","47,510","25,890",328.85,37.97,"57,160",4.81,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.009
Andrei_E_D,13,"2,985.48","2,986.73","60,240","25,890",320,37.89,"57,570",4.81,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.031
Andrei_E_D,14,"2,927.39","2,928.64","58,930","25,890",321.9,37.76,"56,820",5.24,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.019
Andrei_E_D,15,"2,869.19","2,870.44","56,130","25,890",299.23,37.89,"56,530",5.11,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.003
Andrei_E_D,16,"2,811.62","2,812.87","56,170","25,890",246.1,37.96,"57,140",4.33,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.003
Andrei_E_D,17,"2,738.99","2,740.24","56,200","25,890",257.71,38,"57,170",4.75,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.001
Andrei_E_D,18,"2,681.21","2,682.46","48,680","25,890",252.1,38,"57,180",4.88,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0
Andrei_E_D,19,"2,625.01","2,626.26","49,600","25,890",256.08,37.88,"57,530",4.88,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.011
Andrei_E_D,20,"2,566.24","2,567.49","43,750","25,890",262.57,37.73,"57,910",5.41,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.104
Andrei_E_E,1,"3,943.41","4,003.27","50,040",,379.5,30.88,"51,400",5.99,,,,1,0.826
Andrei_E_E,2,"3,840.87","3,942.16","59,820",,506.52,61.08,"49,600",5.99,,,,1,1.336
Andrei_E_E,3,"3,738.86","3,839.62","54,890",,614.18,60.98,"50,360",5.99,,,,1,0.768
Andrei_E_E,4,"3,638.12","3,737.61","49,320",,493.75,61,"48,520",6,,,,1,0.171
Andrei_E_E,5,"3,537.20","3,636.87","56,130",,508.75,61,"50,690",5.99,,,,1,0.359
Andrei_E_E,6,"3,435.80","3,535.95","49,820",,474.05,61.09,"51,070",6,,,,1,0.605
Andrei_E_E,7,"3,333.84","3,434.55","46,800",,510.95,60.96,"53,380",6,,,,1,0.468
Andrei_E_E,8,"3,232.65","3,332.59","54,880",,414.15,61.05,"52,040",6.0,,,,1,0.015
Andrei_E_E,9,"3,116.10","3,231.40","55,710",,369.05,60.93,"49,610",6,,,,1,1.104
Andrei_E_E,10,"3,000.13","3,114.85","53,730",,701.45,56,"48,720",5.97,,,,1,1.829
Andrei_E_E,11,"2,885.54","2,998.88","42,580",,604.34,61.03,"47,120",6,,,,1,0.317
Andrei_E_E,12,"2,782.39","2,884.29","45,520",,550.69,61.01,"47,840",6,,,,1,3.498
Andrei_E_F,1,"3,836.51","3,837.74","58,010","28,050",451.53,38,"57,140",4.18,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.014
Andrei_E_F,2,"3,777.79","3,779.02","58,100","28,050",430.52,37.99,"57,560",4.04,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.019
Andrei_E_F,3,"3,719.12","3,720.35","59,170","28,050",356.95,38.07,"57,120",4.03,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.026
Andrei_E_F,4,"3,660.28","3,661.51","58,600","28,050",349.15,38.17,"57,340",3.96,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.036
Andrei_E_F,5,"3,587.96","3,588.83","52,880","28,050",308.55,38.05,"56,630",4.15,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.011
Andrei_E_F,6,"3,528.96","3,530.19","57,560","28,050",301.55,37.95,"56,340",4.35,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.016
Andrei_E_F,7,"3,471.46","3,472.69","52,620","28,050",320.75,38.04,"57,040",4.16,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.004
Andrei_E_F,8,"3,398.91","3,400.14","56,290","28,050",461.16,37.83,"55,290",4.1,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.034
Andrei_E_F,9,"3,327.06","3,328.29","59,820","28,050",334.93,38.14,"56,560",4.36,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.004
Andrei_E_F,10,"3,269.12","3,270.35","57,570","28,050",303.47,37.94,"55,760",4.11,Sand 50/140,Ottawa Sand 40/70,CRC Premium 20/40,1,0.024
